champion,Synergy,Performance avg,Performance std,role,games,Matchup Role
Tryndamere,Caitlyn,24.612286346515415,75.5287992166105,TOP_LANE,13,BOT_LANE
Tryndamere,Ezreal,1.2881563042490285,96.859192993246,TOP_LANE,31,BOT_LANE
Tryndamere,Jhin,-43.5655599045376,89.93448341006852,TOP_LANE,40,BOT_LANE
Tryndamere,Jinx,16.612215659396057,100.73748330323431,TOP_LANE,119,BOT_LANE
Tryndamere,Kaisa,32.39369859560628,95.62760872635461,TOP_LANE,20,BOT_LANE
Tryndamere,Kalista,27.24167848487732,114.36694831244334,TOP_LANE,13,BOT_LANE
Tryndamere,Lucian,5.0361472518734125,113.3776861618267,TOP_LANE,12,BOT_LANE
Tryndamere,MissFortune,74.11688686099444,52.46308350769366,TOP_LANE,10,BOT_LANE
Tryndamere,Samira,6.094678881091113,118.59923167605268,TOP_LANE,9,BOT_LANE
Tryndamere,Senna,45.05324073482307,101.72998120981906,TOP_LANE,11,BOT_LANE
Tryndamere,Seraphine,-18.45985678353485,77.52634357362288,TOP_LANE,6,BOT_LANE
Tryndamere,Tristana,-46.634523423623406,57.90944206665489,TOP_LANE,11,BOT_LANE
Tryndamere,Varus,21.36874217739102,102.71507970283108,TOP_LANE,14,BOT_LANE
Tryndamere,Xayah,-23.219763470947864,96.13477659632056,TOP_LANE,29,BOT_LANE
Tryndamere,Zeri,-2.0581531802751813,98.50923126609784,TOP_LANE,48,BOT_LANE
Tryndamere,Ziggs,-41.35078284441475,105.81274182187052,TOP_LANE,11,BOT_LANE
TwistedFate,Aphelios,6.091092239713256,97.5824909121435,MID_LANE,304,BOT_LANE
TwistedFate,Ashe,-8.696122980890104,99.59241436151949,MID_LANE,144,BOT_LANE
TwistedFate,Caitlyn,5.128215271327634,99.55383097698267,MID_LANE,88,BOT_LANE
TwistedFate,Corki,4.308369008597675,79.59377061007098,MID_LANE,27,BOT_LANE
TwistedFate,Draven,24.94460240311964,90.31210426061403,MID_LANE,27,BOT_LANE
TwistedFate,Ezreal,-6.925314465742618,101.08379131942988,MID_LANE,257,BOT_LANE
TwistedFate,Jhin,-10.099970865925272,102.09430570592414,MID_LANE,138,BOT_LANE
TwistedFate,Jinx,3.2174249309968763,97.75376717425172,MID_LANE,198,BOT_LANE
TwistedFate,Kaisa,4.523212695188212,97.60140735187525,MID_LANE,189,BOT_LANE
TwistedFate,Kalista,0.7302717628534819,113.33425973661144,MID_LANE,112,BOT_LANE
TwistedFate,KogMaw,-20.33522387304491,97.41237671030933,MID_LANE,24,BOT_LANE
TwistedFate,Lucian,2.4486558185579783,104.97909547617863,MID_LANE,96,BOT_LANE
TwistedFate,MissFortune,33.0886073501898,92.4470615663401,MID_LANE,67,BOT_LANE
TwistedFate,Samira,-10.170775214328488,100.93253324069829,MID_LANE,35,BOT_LANE
TwistedFate,Senna,9.68577688051616,102.56741530452749,MID_LANE,76,BOT_LANE
TwistedFate,Sivir,6.372878302240082,90.5028221539516,MID_LANE,75,BOT_LANE
TwistedFate,Sona,-61.49366739885284,81.26820151810735,MID_LANE,7,BOT_LANE
TwistedFate,Syndra,-23.69510780711428,77.24562827795042,MID_LANE,8,BOT_LANE
TwistedFate,Tristana,-6.587954381829283,100.88274634288803,MID_LANE,88,BOT_LANE
TwistedFate,Twitch,12.747325326285727,89.40434135736608,MID_LANE,24,BOT_LANE
TwistedFate,Varus,-2.9477772713232766,97.95063989892876,MID_LANE,90,BOT_LANE
TwistedFate,Vayne,-2.3448131831563526,88.37965439067736,MID_LANE,38,BOT_LANE
TwistedFate,Xayah,-8.030386467433216,110.4523533623385,MID_LANE,102,BOT_LANE
TwistedFate,Zeri,-13.393983176858637,105.23454885662478,MID_LANE,35,BOT_LANE
TwistedFate,Ziggs,-10.444807098988477,97.32484880046805,MID_LANE,40,BOT_LANE
Twitch,Twitch,-0.000000000000001590767318865896,99.99999999999996,BOT_LANE,874,BOT_LANE
Udyr,Aphelios,7.568790666453118,103.76883612098484,JUNGLE,147,BOT_LANE
Udyr,Ashe,-13.939421296704124,76.73135935715591,JUNGLE,24,BOT_LANE
Udyr,Caitlyn,-0.5652049122994706,124.74888309376873,JUNGLE,36,BOT_LANE
Udyr,Draven,-10.075587712593382,98.9282175950287,JUNGLE,15,BOT_LANE
Udyr,Ezreal,-11.11279772746205,87.12409403577435,JUNGLE,169,BOT_LANE
Udyr,Jhin,-2.221137475766744,81.44570744646641,JUNGLE,59,BOT_LANE
Udyr,Jinx,-6.27373316402954,99.85199700305861,JUNGLE,186,BOT_LANE
Udyr,Kaisa,0.36062078253659624,97.94117943372646,JUNGLE,465,BOT_LANE
Udyr,Kalista,-8.279831809626309,89.96097841559407,JUNGLE,55,BOT_LANE
Udyr,KogMaw,-27.061198778568173,63.32760718567338,JUNGLE,18,BOT_LANE
Udyr,Lucian,-15.21462819140657,96.25352109172401,JUNGLE,38,BOT_LANE
Udyr,MissFortune,47.81406571062839,105.77436416628503,JUNGLE,43,BOT_LANE
Udyr,Samira,6.4543404673406295,111.78110940223944,JUNGLE,87,BOT_LANE
Udyr,Senna,13.32015297160656,94.7072746138793,JUNGLE,113,BOT_LANE
Udyr,Seraphine,33.06423459310787,89.6409351327839,JUNGLE,22,BOT_LANE
Udyr,Sivir,-38.98824791863444,94.3724909033891,JUNGLE,36,BOT_LANE
Udyr,Tristana,1.6777584642775105,105.97967566734734,JUNGLE,223,BOT_LANE
Udyr,Twitch,53.88514113148939,130.38256919449498,JUNGLE,9,BOT_LANE
Udyr,Varus,27.242769135317843,108.82163425693217,JUNGLE,78,BOT_LANE
Udyr,Vayne,-1.2040355452436728,95.02622983386048,JUNGLE,31,BOT_LANE
Udyr,Xayah,-13.160260948440119,101.06064953086282,JUNGLE,209,BOT_LANE
Udyr,Zeri,-3.474085629051044,93.76032138162705,JUNGLE,42,BOT_LANE
Urgot,Urgot,0,99.99999999999999,BOT_LANE,53,BOT_LANE
Urgot,Corki,11.897296512213977,107.65799367317842,MID_LANE,9,BOT_LANE
Urgot,Ezreal,27.65518065521693,102.19127866942351,MID_LANE,25,BOT_LANE
Urgot,Kaisa,-49.62665372327869,95.81578709781424,MID_LANE,23,BOT_LANE
Urgot,Lucian,13.770083169483554,67.2006108223734,MID_LANE,16,BOT_LANE
Urgot,Sivir,-25.367586934634076,102.97097312838727,MID_LANE,12,BOT_LANE
Urgot,Tristana,-42.15988857164607,77.39369666654983,MID_LANE,6,BOT_LANE
Urgot,Viktor,-8.837987308707769,88.8964681302337,MID_LANE,6,BOT_LANE
Urgot,Xayah,54.787373843233475,99.67081956005647,MID_LANE,11,BOT_LANE
Urgot,Aphelios,-4.65121324490023,85.47924212051782,TOP_LANE,45,BOT_LANE
Urgot,Ashe,9.88232735497815,93.56311344213383,TOP_LANE,50,BOT_LANE
Urgot,Caitlyn,-29.097148104756656,84.45917311585117,TOP_LANE,37,BOT_LANE
Urgot,Cassiopeia,-5.651872743878446,116.49407239121415,TOP_LANE,14,BOT_LANE
Urgot,Draven,32.81717947869055,48.634982032432006,TOP_LANE,19,BOT_LANE
Urgot,Ezreal,-2.724184288662916,102.55043723060072,TOP_LANE,184,BOT_LANE
Urgot,Jhin,-9.636318881714395,122.78328774633391,TOP_LANE,25,BOT_LANE
Urgot,Jinx,7.161369959760536,103.94801336399722,TOP_LANE,60,BOT_LANE
Urgot,Kaisa,-2.2992562132455427,98.06141278561012,TOP_LANE,177,BOT_LANE
Urgot,Kalista,12.875169090424794,88.82867914806154,TOP_LANE,48,BOT_LANE
Urgot,Karthus,48.951389136313246,136.82446771696647,TOP_LANE,6,BOT_LANE
Urgot,Lucian,15.21476867030046,105.27874442226255,TOP_LANE,68,BOT_LANE
Urgot,MissFortune,12.623727692245318,89.47736253761808,TOP_LANE,25,BOT_LANE
Urgot,Samira,-4.946137087420603,96.00078836331969,TOP_LANE,10,BOT_LANE
Urgot,Senna,5.473636301156965,104.23541768611975,TOP_LANE,23,BOT_LANE
Urgot,Seraphine,32.6751798549174,95.4063596033448,TOP_LANE,7,BOT_LANE
Urgot,Sivir,-3.622936393287883,102.19943348447451,TOP_LANE,71,BOT_LANE
Urgot,Syndra,32.2699372467515,86.46673156929107,TOP_LANE,6,BOT_LANE
Urgot,Tristana,4.75065181721819,103.85894443972416,TOP_LANE,55,BOT_LANE
Urgot,Twitch,32.80726519919713,79.0705245542217,TOP_LANE,9,BOT_LANE
Urgot,Varus,-1.5174997481961838,101.2473100772779,TOP_LANE,57,BOT_LANE
Urgot,Vayne,-33.65548543252819,85.48687018495801,TOP_LANE,26,BOT_LANE
Urgot,Viktor,1.4908030716546212,79.23602566737326,TOP_LANE,11,BOT_LANE
Urgot,Vladimir,-21.14914885907714,87.14410194222566,TOP_LANE,13,BOT_LANE
Urgot,Xayah,-9.219539662904596,101.30727187070032,TOP_LANE,79,BOT_LANE
Urgot,Yasuo,-2.937276061338037,100.39478508508101,TOP_LANE,10,BOT_LANE
Urgot,Zeri,-40.042545080903814,90.6850588397524,TOP_LANE,10,BOT_LANE
Urgot,Ziggs,-74.92631613433066,77.38747116832836,TOP_LANE,8,BOT_LANE
Varus,Varus,-0.00000000000000163629637181295,100.00000000000007,BOT_LANE,6589,BOT_LANE
Varus,Ashe,-30.390563274015815,108.96152063826322,MID_LANE,15,BOT_LANE
Varus,Caitlyn,41.39251418541953,96.43477281218782,MID_LANE,11,BOT_LANE
Varus,Corki,3.3800701292692805,97.27289717312254,MID_LANE,57,BOT_LANE
Varus,Ezreal,-22.73724465797286,96.81861355082334,MID_LANE,28,BOT_LANE
Varus,Jhin,36.28098682424662,81.88713240098072,MID_LANE,25,BOT_LANE
Varus,Kaisa,-49.590452117275014,83.81811179883132,MID_LANE,8,BOT_LANE
Varus,Kalista,31.361687928408692,101.63156359483936,MID_LANE,15,BOT_LANE
Varus,KogMaw,14.830736369240219,93.15834052310385,MID_LANE,6,BOT_LANE
Varus,Lucian,-11.992507608154957,100.885614328292,MID_LANE,27,BOT_LANE
Varus,Sivir,-8.049616912546881,102.40851019795474,MID_LANE,41,BOT_LANE
Varus,Caitlyn,54.360271384422376,52.3823303577275,UTILITY,9,BOT_LANE
Vayne,Vayne,0.0000000000000012311007828142911,100.00000000000004,BOT_LANE,1019,BOT_LANE
Vayne,Aphelios,89.1523679839707,15.340868316701222,TOP_LANE,7,BOT_LANE
Vayne,Ashe,-75.27070638552566,76.02757087845075,TOP_LANE,6,BOT_LANE
Vayne,Jinx,49.96124289243195,85.99468979463613,TOP_LANE,8,BOT_LANE
Vayne,Varus,28.579207274834978,101.92037799611215,TOP_LANE,10,BOT_LANE
Vayne,Xayah,-54.664268875784174,69.2260250623288,TOP_LANE,7,BOT_LANE
Veigar,Veigar,0.0000000000000002478637450325931,99.99999999999999,BOT_LANE,122,BOT_LANE
Veigar,Aphelios,-6.502512305724398,92.53361190050346,MID_LANE,133,BOT_LANE
Veigar,Ashe,14.83515457504386,121.54030494364858,MID_LANE,14,BOT_LANE
Veigar,Caitlyn,-3.720031813451805,89.71279876612604,MID_LANE,34,BOT_LANE
Veigar,Draven,22.143723617402554,99.54741286607255,MID_LANE,15,BOT_LANE
Veigar,Ezreal,-20.762684029563527,83.09078504015947,MID_LANE,71,BOT_LANE
Veigar,Jhin,0.8817221429387893,89.43351546239899,MID_LANE,34,BOT_LANE
Veigar,Jinx,4.298804779977842,101.44683146534052,MID_LANE,127,BOT_LANE
Veigar,Kaisa,-74.07714981251395,86.33993072369454,MID_LANE,25,BOT_LANE
Veigar,Kalista,25.482364856995854,124.93395273413739,MID_LANE,25,BOT_LANE
Veigar,KogMaw,55.16942257335489,53.612779249427504,MID_LANE,7,BOT_LANE
Veigar,Lucian,19.217357280986747,95.53273832369096,MID_LANE,39,BOT_LANE
Veigar,MissFortune,33.766850872500044,115.76038736860743,MID_LANE,19,BOT_LANE
Veigar,Senna,-25.77109784220909,106.96142363594218,MID_LANE,29,BOT_LANE
Veigar,Seraphine,-30.20354133605616,50.31384794202244,MID_LANE,6,BOT_LANE
Veigar,Sivir,37.10084147841868,92.30275972105107,MID_LANE,21,BOT_LANE
Veigar,Tristana,-13.404304299420891,86.85696443083987,MID_LANE,23,BOT_LANE
Veigar,Twitch,-2.537599661201566,91.15617888917005,MID_LANE,13,BOT_LANE
Veigar,Varus,-1.5324615140764593,106.73654864500537,MID_LANE,43,BOT_LANE
Veigar,Vayne,-40.07246603643981,127.65616328372052,MID_LANE,9,BOT_LANE
Veigar,Xayah,-2.3770688275095,98.45051735338635,MID_LANE,89,BOT_LANE
Veigar,Zeri,21.420853917186825,99.11704070899422,MID_LANE,91,BOT_LANE
Velkoz,Velkoz,0,100,BOT_LANE,35,BOT_LANE
Velkoz,Aphelios,1.165813334420498,102.17397073089546,MID_LANE,24,BOT_LANE
Velkoz,Ashe,-29.11362701909559,79.22117765007879,MID_LANE,13,BOT_LANE
Velkoz,Caitlyn,-21.07681994413122,79.41281262191838,MID_LANE,11,BOT_LANE
Velkoz,Ezreal,-24.073729178627907,74.39537953992787,MID_LANE,36,BOT_LANE
Velkoz,Jhin,-14.684362063676877,90.84947930156389,MID_LANE,20,BOT_LANE
Velkoz,Jinx,-3.562040468852044,121.02997958221563,MID_LANE,17,BOT_LANE
Velkoz,Kaisa,10.18488377917219,106.34601231916413,MID_LANE,29,BOT_LANE
Velkoz,Kalista,27.760228660133325,95.48615174470193,MID_LANE,17,BOT_LANE
Velkoz,Lucian,12.821794051532672,90.03646264868493,MID_LANE,18,BOT_LANE
Velkoz,MissFortune,9.330896102649637,106.95785702394413,MID_LANE,23,BOT_LANE
Velkoz,Sivir,-11.357879469599462,121.96883361561798,MID_LANE,10,BOT_LANE
Velkoz,Swain,-33.732813345259565,88.60947804243078,MID_LANE,6,BOT_LANE
Velkoz,Tristana,3.370414415364536,117.37706213298777,MID_LANE,11,BOT_LANE
Velkoz,Varus,31.971698612763955,107.9620528287048,MID_LANE,32,BOT_LANE
Velkoz,Xayah,-11.21927550583871,94.28938676106708,MID_LANE,26,BOT_LANE
Velkoz,Varus,-25.000000000000004,96.82458365518542,UTILITY,8,BOT_LANE
Vex,Aphelios,1.1402413393632918,106.53026184621469,MID_LANE,207,BOT_LANE
Vex,Ashe,46.825765305959436,57.26066357232658,MID_LANE,6,BOT_LANE
Vex,Caitlyn,-14.742273309963096,99.16386800943354,MID_LANE,35,BOT_LANE
Vex,Draven,-34.608724979936504,112.25778765990565,MID_LANE,15,BOT_LANE
Vex,Ezreal,-20.527929584944552,101.05351232929922,MID_LANE,39,BOT_LANE
Vex,Jhin,6.318827573037286,94.84683944014031,MID_LANE,78,BOT_LANE
Vex,Jinx,4.505712628622875,87.19225368458308,MID_LANE,231,BOT_LANE
Vex,Kaisa,-4.263535961499728,112.77107802829197,MID_LANE,55,BOT_LANE
Vex,Kalista,-33.46966393555915,67.97908573697087,MID_LANE,14,BOT_LANE
Vex,Lucian,-14.449274080050456,87.40274912698624,MID_LANE,27,BOT_LANE
Vex,MissFortune,6.175252912626824,88.161154411079,MID_LANE,28,BOT_LANE
Vex,Samira,-3.2283792605830923,98.41884213324272,MID_LANE,13,BOT_LANE
Vex,Senna,1.8498531031925247,107.93887727366264,MID_LANE,13,BOT_LANE
Vex,Sivir,15.50521964627132,103.57877355288973,MID_LANE,30,BOT_LANE
Vex,Tristana,-3.72758169284146,123.34681622678114,MID_LANE,12,BOT_LANE
Vex,Twitch,23.924146511502215,84.52696017035872,MID_LANE,7,BOT_LANE
Vex,Varus,30.685973883552993,120.93712877349765,MID_LANE,28,BOT_LANE
Vex,Xayah,-6.815267513363752,98.93461852001583,MID_LANE,64,BOT_LANE
Vex,Zeri,-5.950341818015,102.38123282611315,MID_LANE,91,BOT_LANE
Vex,Ziggs,-97.89179437561312,43.09988293519527,MID_LANE,7,BOT_LANE
Vi,Aphelios,-0.5792049795496916,100.82807722518508,JUNGLE,193,BOT_LANE
Vi,Ashe,17.975234431363667,118.06793798394328,JUNGLE,26,BOT_LANE
Vi,Caitlyn,-7.688052594168646,98.32484522797598,JUNGLE,93,BOT_LANE
Vi,Corki,-53.543865853319254,88.81144321712142,JUNGLE,14,BOT_LANE
Vi,Draven,-6.774580239330376,104.27118031558527,JUNGLE,58,BOT_LANE
Vi,Ezreal,-8.0225224205813,103.38085957057407,JUNGLE,90,BOT_LANE
Vi,Graves,24.044742548195366,91.51712152655357,JUNGLE,13,BOT_LANE
Vi,Jhin,-8.64618968464469,85.83063772512601,JUNGLE,36,BOT_LANE
Vi,Jinx,11.85931617697815,98.30460522863203,JUNGLE,113,BOT_LANE
Vi,Kaisa,-17.514451022112556,80.69868994873111,JUNGLE,52,BOT_LANE
Vi,Kalista,12.497165816693439,89.47845148507594,JUNGLE,86,BOT_LANE
Vi,Lucian,-2.6488264759159845,104.2589624634009,JUNGLE,270,BOT_LANE
Vi,MissFortune,-5.637366754829987,118.4954422534603,JUNGLE,18,BOT_LANE
Vi,Nilah,-45.437769980675675,46.15050724486878,JUNGLE,6,BOT_LANE
Vi,Samira,-12.354777772801798,124.41504519786336,JUNGLE,14,BOT_LANE
Vi,Senna,2.4907067965409744,114.35727181317985,JUNGLE,18,BOT_LANE
Vi,Seraphine,18.535183680298665,88.75871387159344,JUNGLE,13,BOT_LANE
Vi,Sivir,-1.371542023528667,97.95758271497114,JUNGLE,197,BOT_LANE
Vi,Tristana,-18.95758506190669,85.303282728266,JUNGLE,27,BOT_LANE
Vi,Twitch,16.870598657403054,83.53944128377739,JUNGLE,18,BOT_LANE
Vi,Varus,-1.4083915936375486,89.55363379807805,JUNGLE,231,BOT_LANE
Vi,Vayne,-39.607450534851374,66.38589004598411,JUNGLE,6,BOT_LANE
Vi,Xayah,15.359613633351401,102.96692308985143,JUNGLE,225,BOT_LANE
Vi,Zeri,-4.158855423157185,103.34164543682657,JUNGLE,371,BOT_LANE
Vi,Ziggs,-30.418805048001705,67.17760249402482,JUNGLE,7,BOT_LANE
Viego,Aphelios,3.243685847411185,99.94014085709613,JUNGLE,863,BOT_LANE
Viego,Ashe,16.378473448591294,101.61984459826438,JUNGLE,109,BOT_LANE
Viego,Caitlyn,-1.0988451317089314,112.77328303890489,JUNGLE,107,BOT_LANE
Viego,Draven,-7.224017740103507,92.96048080411258,JUNGLE,102,BOT_LANE
Viego,Ezreal,-7.426632788601781,100.79703269587361,JUNGLE,417,BOT_LANE
Viego,Jhin,-12.747881452161735,91.87028239524038,JUNGLE,192,BOT_LANE
Viego,Jinx,-3.0886795235316384,98.73639338492774,JUNGLE,689,BOT_LANE
Viego,Kaisa,-8.42062385223985,103.98158622207171,JUNGLE,213,BOT_LANE
Viego,Kalista,-7.002156023082688,92.69211911927596,JUNGLE,275,BOT_LANE
Viego,Karma,86.89650202181997,141.5654323936128,JUNGLE,7,BOT_LANE
Viego,Karthus,-85.36975514308983,68.18029883869666,JUNGLE,6,BOT_LANE
Viego,KogMaw,-17.5363241965973,93.31041107047844,JUNGLE,46,BOT_LANE
Viego,Lucian,13.53652980846585,100.78425845281335,JUNGLE,173,BOT_LANE
Viego,MissFortune,4.252720129636708,99.21582422478622,JUNGLE,90,BOT_LANE
Viego,Nilah,55.82347509967224,55.51863121583234,JUNGLE,6,BOT_LANE
Viego,Samira,-2.8947308836425223,90.71004855146828,JUNGLE,50,BOT_LANE
Viego,Senna,-7.385687688614871,100.38937985577238,JUNGLE,140,BOT_LANE
Viego,Seraphine,20.899087347069383,104.43318598919284,JUNGLE,69,BOT_LANE
Viego,Sivir,-18.15758603063789,103.19730227894358,JUNGLE,153,BOT_LANE
Viego,Syndra,7.250454049313032,64.70343182256275,JUNGLE,11,BOT_LANE
Viego,Tristana,-12.9618863724094,97.0419411242174,JUNGLE,169,BOT_LANE
Viego,Twitch,17.273987244375185,101.98225510464788,JUNGLE,61,BOT_LANE
Viego,Varus,17.493372241136974,103.24344110323452,JUNGLE,332,BOT_LANE
Viego,Vayne,4.484292821200013,87.49120673361799,JUNGLE,31,BOT_LANE
Viego,Veigar,-26.008928831697567,82.75424546825597,JUNGLE,8,BOT_LANE
Viego,Xayah,-2.325997626472012,96.91940626442603,JUNGLE,298,BOT_LANE
Viego,Zeri,5.834999064050056,99.20241346088577,JUNGLE,443,BOT_LANE
Viego,Ziggs,1.2119523259397995,100.44023875625518,JUNGLE,132,BOT_LANE
Viego,Aphelios,12.477120156628297,93.36039652639379,MID_LANE,20,BOT_LANE
Viego,Ezreal,-19.236349577767996,105.08039878444153,MID_LANE,61,BOT_LANE
Viego,Jhin,85.65723704204602,114.4091849539374,MID_LANE,6,BOT_LANE
Viego,Jinx,-19.372108479414944,115.84661547167762,MID_LANE,10,BOT_LANE
Viego,Kaisa,-11.522304672666582,101.1127607717933,MID_LANE,40,BOT_LANE
Viego,Kalista,33.07234197727004,103.66805041623857,MID_LANE,20,BOT_LANE
Viego,KogMaw,15.151477400544238,72.08078255968918,MID_LANE,6,BOT_LANE
Viego,Samira,-16.583664946869476,55.32762799603255,MID_LANE,7,BOT_LANE
Viego,Senna,42.890811726203005,97.09036489173836,MID_LANE,12,BOT_LANE
Viego,Tristana,14.493641461581667,92.91300459007721,MID_LANE,23,BOT_LANE
Viego,Varus,3.0378833549758504,92.95837619836342,MID_LANE,35,BOT_LANE
Viego,Ziggs,-20.490146383385184,83.56145622385174,MID_LANE,19,BOT_LANE
Viego,Aphelios,9.352010952520923,84.19725796794253,TOP_LANE,51,BOT_LANE
Viego,Ashe,-31.213990232217512,101.06033388883604,TOP_LANE,12,BOT_LANE
Viego,Draven,-1.9651173454725477,122.03101277476773,TOP_LANE,9,BOT_LANE
Viego,Ezreal,0.6002912562163912,97.69222933895755,TOP_LANE,70,BOT_LANE
Viego,Jhin,-3.7740570497836456,95.388555587842,TOP_LANE,15,BOT_LANE
Viego,Jinx,33.33804072361627,82.32736624998434,TOP_LANE,21,BOT_LANE
Viego,Kaisa,-22.94712324466072,96.52959602905321,TOP_LANE,41,BOT_LANE
Viego,Kalista,24.173000333506845,110.3032716447178,TOP_LANE,32,BOT_LANE
Viego,KogMaw,-17.78849169922946,100.88412014557926,TOP_LANE,10,BOT_LANE
Viego,Senna,-61.97174070000423,92.44039340474572,TOP_LANE,9,BOT_LANE
Viego,Sivir,-23.276895675767644,96.69298391432245,TOP_LANE,6,BOT_LANE
Viego,Syndra,-26.443735997431265,108.19806548174209,TOP_LANE,6,BOT_LANE
Viego,Tristana,-34.36919265708337,88.28326048285209,TOP_LANE,29,BOT_LANE
Viego,Varus,20.6689985066468,105.16456185397635,TOP_LANE,79,BOT_LANE
Viego,Xayah,2.2521891586060523,84.23863144315658,TOP_LANE,11,BOT_LANE
Viego,Ziggs,2.266003477552637,88.21055834259859,TOP_LANE,27,BOT_LANE
Viktor,Viktor,0.0000000000000018176674635723494,100,BOT_LANE,73,BOT_LANE
Viktor,Aphelios,-9.921711131918512,97.1399302562537,MID_LANE,569,BOT_LANE
Viktor,Ashe,19.99719384526372,103.43551447058472,MID_LANE,188,BOT_LANE
Viktor,Caitlyn,-1.1052583184887181,106.07348214487612,MID_LANE,225,BOT_LANE
Viktor,Corki,-32.479634091642815,78.38728581170415,MID_LANE,56,BOT_LANE
Viktor,Draven,33.28075234654813,99.79939632240826,MID_LANE,54,BOT_LANE
Viktor,Ezreal,-6.160485045349254,101.66149439720814,MID_LANE,414,BOT_LANE
Viktor,Jhin,12.506440976304264,102.77091995174887,MID_LANE,289,BOT_LANE
Viktor,Jinx,-3.279419804576449,96.74891198525216,MID_LANE,544,BOT_LANE
Viktor,Kaisa,2.3328969258743637,94.96023685328413,MID_LANE,360,BOT_LANE
Viktor,Kalista,23.53680435399811,96.24147832701874,MID_LANE,222,BOT_LANE
Viktor,KogMaw,-27.032523426752835,78.10246628509168,MID_LANE,49,BOT_LANE
Viktor,Lucian,7.731074909847166,100.31328844941574,MID_LANE,312,BOT_LANE
Viktor,MissFortune,-2.6722878358488695,96.64828480149903,MID_LANE,117,BOT_LANE
Viktor,Nilah,33.20882483399706,68.31387025311025,MID_LANE,10,BOT_LANE
Viktor,Samira,3.9567385421875465,94.79307544571067,MID_LANE,77,BOT_LANE
Viktor,Senna,1.5195324477030028,110.60789483553631,MID_LANE,137,BOT_LANE
Viktor,Seraphine,-32.188720391169525,83.3906490375597,MID_LANE,25,BOT_LANE
Viktor,Sivir,-5.289391002458211,103.2040701329221,MID_LANE,278,BOT_LANE
Viktor,Swain,-7.983547450188145,71.84806330029404,MID_LANE,7,BOT_LANE
Viktor,Tristana,-9.873968395880274,99.24133293630369,MID_LANE,192,BOT_LANE
Viktor,Twitch,1.7882850554926626,102.1967844686284,MID_LANE,55,BOT_LANE
Viktor,Varus,2.854005564270041,101.28123780599729,MID_LANE,289,BOT_LANE
Viktor,Vayne,-3.27716298868975,103.802180764103,MID_LANE,73,BOT_LANE
Viktor,Veigar,-71.38896339560608,89.69355118293507,MID_LANE,6,BOT_LANE
Viktor,Xayah,-6.760408467105438,95.61864020387544,MID_LANE,279,BOT_LANE
Viktor,Yasuo,41.179672676903785,92.16013288667858,MID_LANE,8,BOT_LANE
Viktor,Zeri,4.160901861102575,103.65417805202263,MID_LANE,282,BOT_LANE
Viktor,Ziggs,-3.49383861048206,111.57291021335429,MID_LANE,26,BOT_LANE
Viktor,Ashe,27.08070657643782,104.63659545041915,TOP_LANE,7,BOT_LANE
Viktor,Ezreal,16.72631006697155,101.3871129803949,TOP_LANE,37,BOT_LANE
Viktor,Jhin,-12.361673859313782,108.32966493777798,TOP_LANE,7,BOT_LANE
Viktor,Kaisa,-5.393744661994069,98.65176868484804,TOP_LANE,26,BOT_LANE
Viktor,Lucian,-24.106157828937302,89.5746689597229,TOP_LANE,23,BOT_LANE
Viktor,Sivir,-20.53146909305429,91.96936737710428,TOP_LANE,19,BOT_LANE
Viktor,Varus,-33.09804309917389,87.18869364663098,TOP_LANE,11,BOT_LANE
Viktor,Xayah,3.342338132478464,93.7737813408661,TOP_LANE,22,BOT_LANE
Vladimir,Vladimir,0.0000000000000069342122405503755,100,BOT_LANE,182,BOT_LANE
Vladimir,Aphelios,-32.8681423840617,89.68005340915458,MID_LANE,20,BOT_LANE
Vladimir,Ashe,0.5460962391223079,99.91377187400508,MID_LANE,83,BOT_LANE
Vladimir,Caitlyn,-25.37613629134841,94.966327400919,MID_LANE,42,BOT_LANE
Vladimir,Ezreal,-9.982422203353844,101.0690433400614,MID_LANE,113,BOT_LANE
Vladimir,Jhin,-0.3586464664611051,101.9348781727085,MID_LANE,74,BOT_LANE
Vladimir,Jinx,-1.3910493013319467,100.362868860514,MID_LANE,15,BOT_LANE
Vladimir,Kaisa,29.3616519145967,86.7582369460187,MID_LANE,52,BOT_LANE
Vladimir,Kalista,45.51049239934343,85.89228704606418,MID_LANE,29,BOT_LANE
Vladimir,KogMaw,-86.33221859047592,65.4196150418779,MID_LANE,9,BOT_LANE
Vladimir,Lucian,-12.858035835869254,86.56652711943661,MID_LANE,102,BOT_LANE
Vladimir,MissFortune,-18.713141506388133,85.83895381504252,MID_LANE,17,BOT_LANE
Vladimir,Senna,69.55261556017359,87.95974547917922,MID_LANE,15,BOT_LANE
Vladimir,Sivir,2.0195380661261235,108.15927176658924,MID_LANE,118,BOT_LANE
Vladimir,Tristana,5.7697681979477045,93.75494673995283,MID_LANE,19,BOT_LANE
Vladimir,Varus,26.1195204897336,122.19901853806611,MID_LANE,49,BOT_LANE
Vladimir,Vayne,8.623167974667986,77.61319646202399,MID_LANE,9,BOT_LANE
Vladimir,Xayah,-7.0761447522471785,101.86749764721591,MID_LANE,42,BOT_LANE
Vladimir,Yasuo,39.753634398498114,102.69663385328565,MID_LANE,7,BOT_LANE
Vladimir,Zeri,6.025214004865113,104.35063168712642,MID_LANE,7,BOT_LANE
